Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA blend,IDB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,120216.3046,92678.39638,102267.7697,96038.55149,73223.92556,49980.63853,52250.05649,77881.76885,62986.66224,76369.50638,74381.82935,58368.58107,113830.5837,80043.69864,58555.52789,50146.02691,63163.53047,78715.59671,47739.17586,59874.37179,-12191.44712,-12649.04405,-6155.909717,289.5928957,-4776.128174,-6406.100104,-17512.94868,-20073.74356,-17686.74582,-19865.9864,-22221.53014,-18520.16495,-9374.383824,-15332.16034,-5399.422032,1529.066472,9205.716099,9855.434187,14733.61676,8057.626737,25108.5695,26701.63229,20120.83946,42738.97407,53252.61058,41948.7332,52463.68637,,,,,,,
Indonesia,IDN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,131151.1626,95406.80021,423065.9229,174947.0244,110674.9762,110023.8299,223379.8901,471870.4795,207832.5305,350058.1392,366356.1418,303698.1989,1719150.008,678262.6689,374035.2998,394095.1984,669232.4375,1161571.031,445094.0109,503150.0418,-11162.28906,-10219.00977,-9060.507813,-11893.24219,-13240.06641,-11908.44922,-13766.46484,-14903.45898,-13799.98242,-12701,-13692.33984,-12961.52344,-15913.25,-16176.77344,-13793.55469,-15021.71875,-18154.21484,-17181.46875,-17313.55469,-14882.62695,-4542.087891,51457.34766,46336.25391,5160.708984,4190.664063,-4637.785156,-32215.64844,,,,,,,
IDA only,IDX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2367759.675,1531435.22,1686494.731,1975396.589,1499690.317,1652709.527,1526159.069,1895992.673,2038252.134,2317156.859,2248267.755,1960755.615,2132708.753,2668072.348,1926364.774,1809298.452,1837801.946,2399645.075,1854486.046,1752095.393,-8451.708962,-11141.35905,-11374.09205,-11905.20662,-15637.79277,-16122.2754,-16271.85037,-16876.38663,-13764.42983,-14207.12643,-13889.76974,-12797.71284,-12962.64209,-12649.98127,-11020.48766,-10197.58539,-6111.072452,-5764.625081,-2781.233077,2377.396128,3308.984543,15907.81929,17302.48752,10361.76319,15999.39038,18747.22001,28595.96776,,,,,,,
Isle of Man,IMN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,32705.08875,33387.36289,33845.29961,34013.37695,34224.14141,34717.48438,35501.94141,36707.18984,47625.47813,48598.64766,48146.63125,48547.38,48952.68906,50852.99188,56310.10313,51005.39094,47749.10313,14128.505,47484.76016,49286.69719,-91331.625,-89508.07031,-102978.8203,-109477.9922,-119752.8828,-125335.2578,-135534,-132500.3359,-128027.1719,-134053.7188,-116691.1563,-120522.7266,-121031.4766,-126567.2813,-114430.7031,-116803.8906,-135049.1953,-97510.39063,-105233.2031,-161638.9063,-166579.0938,-185113.8906,-165148.3906,-176528.2031,-176513.4219,-254017.2031,-333368.1094,,,,,,,
Not classified,INX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,10559.64286,10593.06054,10598.95226,10606.3061,10610.33186,10521.30586,10559.87295,10565.78683,10615.23071,10608.06867,10513.18773,10438.79181,10396.85952,10339.01515,10280.52196,10163.15015,10206.11851,8753.940727,10397.30855,10405.2077,-1498.42749,-1494.966553,-1351.045898,-1389.846436,-1454.435303,-1147.951904,-975.6118164,-922.6569824,-956.3117676,-666.0476074,-313.192627,-129.8540039,-239.7907715,652.6855469,149.7651367,327.1169434,108.2060547,511.2387695,447.3842773,252.2160645,-34.52172852,428.1010742,1747.984009,1377.544556,1626.653564,937.7019043,883.4353027,,,,,,,
"Iran, Islamic Rep.",IRN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6109.709668,6697.468262,7794.561426,9272.618945,10812.20107,12150.38184,11509.07969,12136.52168,10042.04863,9009.391797,6780.780469,4050.939062,6048.620313,5853.666797,4491.041406,4397.691406,4577.290625,-4837.789844,3943.997852,3784.527539,-20730.17188,-2806.941406,-2536.371094,-4021.869141,-7347.929688,-669.3046875,-4808.792969,-6459.542969,-4317.242188,-1818.019531,-5636.78125,-9803.261719,-8160.007813,-7623.359375,-8074.082031,-10547.32031,-4746.519531,-5909.363281,-5593.027344,-8496.5625,-12903.69531,-9798.929688,-13751.17969,-15079.09375,-17253.4375,-17671.28125,-27100.03906,,,,,,,
Iraq,IRQ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6918.309961,7097.079883,7791.569824,7935.99043,7304.139453,5954.069727,5636.400537,6239.999658,7117.549951,10408.87944,11799.07148,12861.30884,16885.74019,12429.89771,13501.68057,14572.80049,9344.718848,7679.291016,7593.060059,6589.690137,-1964.120117,-7718.913574,-8805.55957,-11810.01953,-11636.7085,-15902.44043,-4892.19873,-4835.55957,-9429.848633,-9188.201172,-9210.887695,-4269.580078,-12527.03027,-14287.12988,-12885.7998,100.8818359,11984.10938,-726.8203125,-2715.088867,1506.289063,337.0410156,3467.677734,12197.91797,13182.02148,12827.85938,5326.158203,14043.83984,,,,,,,
Iceland,ISL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,468.2679074,1384.720411,2321.834306,3515.175211,4366.454605,5135.639651,6087.525227,7039.149373,7949.703571,8806.936207,9708.354876,10592.91249,11497.25951,12389.7757,13323.99088,14114.31223,15024.67073,15952.83142,16868.39083,17828.37236,101.9171546,39.66623902,-172.5257165,-334.1543837,-363.868556,-360.1593361,-393.5456104,-334.083025,-283.9712276,-371.2289467,-424.635675,-640.0994811,-729.293139,-714.5010247,-737.1289544,-725.8125482,-431.9528069,-638.1458263,-1097.206612,-1402.8169,-1375.961992,-1459.619924,-1479.899954,-1372.299115,-1446.306786,-1501.226493,-1573.884163,,,,,,,
Israel,ISR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,29,106.3578,150.7678,200.41,209.924,240.298,255.358,291.315,307.692,352.856,345.62,404.57,431.72,469.74,582.05,663.37,754.79,843.25,1078.93,1199.61,-875.6,-725,-821.4,-776.2,-792.8,-361.7,-749.9,217.2,899.7,1756.2,2153.1,3256.5,3134.8,3239.5,5051.2,2622.7,4772.9,4455.4,7027.8,6672.972892,7930.182537,4839.353881,8969.481381,,,,,,,,,,,
Italy,ITA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4821.82475,3640.139469,4502.372337,5826.951719,4778.186813,4034.477188,5265.656213,6331.765656,7017.530375,7331.574125,7319.869469,7817.103938,7551.796531,9274.839219,9920.192844,11343.50825,12212.15522,-3440.106938,17460.70516,18914.04797,-15197.32031,-15336.69531,-15495.25781,-14445.04102,-13111.23828,-13458.4375,-13100.56641,-12834.56055,-12664.37305,-12590.81445,-13128.01367,-11249.3125,-11625.1875,-10651.94922,-10238.70313,-8813.109375,-10065.13672,-8604.894531,-7264.058594,-2636.166016,-2764.693359,-117.2480469,-2696.894531,674.7011719,292.171875,-2083.400391,-9429.554688,,,,,,,
Jamaica,JAM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4.062923584,9.624334717,20.40566772,22.12124756,26.58964844,28.54712524,35.55053589,37.68824219,,42.60927979,,62.49761047,57.8309375,65.985,73.16010315,77.04503601,71.31718445,-191.6743378,84.17967896,84.36219421,-28.20254517,-45.31912231,-98.83950806,-57.56103516,-78.57345581,-82.13464355,-81.70578003,-133.1698608,-92.4647522,-108.1705933,-84.10726929,-131.6325378,94.62432861,155.8709869,87.87350464,42.90310669,-126.7785645,-61.83099365,-2004.685455,-255.6950989,-284.1851501,-410.9658203,-804.0609436,-861.8510437,-840.7155457,-1246.262543,-926.5749512,,,,,,,
Jordan,JOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-20.78698303,-20.67598145,-23.78669678,-29.0006897,-20.28023437,-43.87059326,-46.24756714,-52.91210937,-50.42261475,-47.73774658,-53.1995752,-39.79445068,-42.23752686,-51.69628174,-74.31306641,-83.67800781,-99.25082275,-558.9568677,-67.88784424,-85.88151611,-228.5556641,-362.006897,-101.9299316,-267.8790283,-65.29882813,-133.9290771,-253.4870605,-90.98815918,4.067138672,62.03845215,1149.407227,1070.792969,683.6297607,1347.555054,610.7813721,589.5959473,696.9031982,855.4012451,334.5413818,606.0480957,767.1428223,1077.373169,3960.949097,4113.705078,4654.537231,5507.621704,4947.629395,,,,,,,
Japan,JPN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-48142.88531,-18134.569,-13118.77531,-10831.70844,-10601.37369,-6735.373687,-3873.569,1332.606875,4638.69,7248.31,12604.5025,7227.013125,7125.31,11528.89781,9527.013125,11522.62313,14074.50531,11295.47062,15164.00531,15101.92319,-39362.40625,-31571.89844,-22830.80469,-20929,-21916.60156,-20952.39063,-19280.19531,-25135.60156,-30382.89063,-37926.73438,-42187.5,-45762.14063,-51128.17969,-46660.44531,-53440.53906,-59511.40625,-79260.20313,-64797.95313,-44867.95313,-36297.77344,-39415.83594,-17273.28125,-14876.875,-27852,-23857.65625,-29849.8125,-21412.03125,,,,,,,
Kazakhstan,KAZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-64167.39639,-66112.38676,-57469.12148,-71551.12734,-77532.48063,-95301.88199,-89733.33926,-96200.99047,-104706.8322,-112530.1574,-122189.8869,-116448.2825,-107314.261,-103639.6623,-94478.14965,-87438.11855,-77643.81215,-86320.14223,-88183.96742,-87137.89027,-13029.82715,-13764.68066,-10537.16016,-8578.055664,-8952.750977,-9527.862305,-9594.515625,-11173.33203,-11783.4624,-11795.60205,-16975.94824,-16955.58594,-20738.15283,-21119.85107,-21979.31348,-22234.6084,-27021.00195,-29497.08887,-24967.89941,-23730.47266,-20146.39844,-21864.57715,-5239.246094,-5236.521484,-34616.30859,-20260.18457,-7609.539063,,,,,,,
Kenya,KEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,591.6576355,694.2690466,875.0886804,1130.363955,1181.88448,1420.082289,1597.016401,1656.22514,1888.064723,2001.046151,2162.813688,2251.751759,2159.159248,2166.168045,2289.440908,2395.186577,2497.739578,2401.618322,2684.701929,2851.063711,-242.4723511,-235.6455078,-211.6041718,-207.4124756,-183.4242554,-167.8240356,-140.4579468,-84.56762695,-49.43774414,93.7208252,17.39819336,-15.2008667,25.80554199,6.778015137,-92.20874023,-117.269043,-96.08709717,37.45501709,115.8660889,164.255249,155.375,347.8989258,10.82287598,501.9967041,747.5720215,2703.312744,3975.081177,,,,,,,
Kyrgyz Republic,KGZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-6563.717205,-6546.82592,-6554.673389,-7084.694356,-7500.995691,-9087.796341,-9660.304109,-10374.01151,-11659.73787,-12408.07023,-12644.82708,-13576.66522,-13833.9704,-14295.47855,-14453.74555,-13963.80922,-13542.21971,-14929.55276,-13399.22143,-14288.66972,-828.0165405,-774.7731934,-61.67584229,-37.61102295,-56.65151978,-17.66693115,-12.29855347,-14.62020874,-1.130310059,0.859512329,9.448669434,45.27005005,53.35827637,65.35806274,84.90740967,1261.724487,1438.483009,1624.525391,2280.437286,2826.158737,1568.952637,2612.76709,2941.835205,2574.816254,3243.139526,3669.407471,2918.215759,,,,,,,
Cambodia,KHM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-334.2490765,-333.3255573,-372.0824243,-373.391287,-398.6131931,-473.2177007,-455.2722686,-583.0305702,-525.3966097,-555.0889191,-572.2719251,-557.2485112,-597.9459246,-218.5404518,-253.90529,-200.9818267,-401.009405,-521.7069217,-308.7167332,-326.5288679,331.3791604,441.888742,513.7803812,542.8451147,603.3355389,35.88029575,-3.19965744,-14.85664368,19.30282211,36.60819435,58.28587151,72.41603947,62.45659447,72.74665451,71.8372345,60.07676888,90.43590164,264.1021805,178.1705475,791.9496155,963.1781311,961.6269836,1049.216827,1133.230377,1365.052246,3006.283447,3983.04187,,,,,,,
Kiribati,KIR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,6.566009122,-1.934796522,5.636730283,2.22559403,-2.159163685,0.596213846,4.186197278,1.318567566,4.617216656,6.141248245,10.19648962,6.42908239,8.816451691,18.72625761,9.378304373,17.78149819,4.885095242,8.129806791,6.814732309,7.662880816,1.431885503,0.783556782,13.55095284,22.31958228,31.58830255,41.85048643,52.75749718,35.98446981,43.00998023,28.73234852,24.94172414,21.95886279,20.15484456,26.53961381,23.91976578,20.71869962,17.18247507,,,,,,,
St. Kitts and Nevis,KNA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-27.35123293,-22.89646486,-21.66576922,-19.47027845,-19.75214202,-21.24771862,-29.5486948,-32.37569847,-32.50786292,-34.82729455,-40.71456537,10.59085996,20.8837122,32.96242216,24.3171385,0.288182531,-17.2746902,-29.10788152,-27.73718695,-30.61539589,20.87467775,13.15208381,46.45988297,40.12456062,28.77106702,42.43631577,28.96979991,29.31604585,55.38454938,51.81331062,44.01252919,64.59589386,98.53935716,94.79776034,91.18291715,79.29538599,89.06667554,106.7816653,104.3823773,561.0773022,86.07090527,98.54442757,177.7683336,40.55056727,47.68968487,49.98443836,46.96442449,,,,,,,
"Korea, Rep.",KOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3446.751855,-3389.394336,-3430.732324,-4134.900293,-4225.749512,-4004.092285,-4157.930469,-4474.388867,-1095.208789,-1106.091211,-634.6982422,-999.6998047,-923.0890625,-4158.760547,-11250.43984,-14419.96875,-13759.84922,-17491.44063,-11095.71953,-10006.88516,-17806.63281,-17308.72656,-13075.97266,-11953.69141,-11316.52734,-11457.13281,-10547.19922,-8855.140625,-7074.3125,-5867.890625,-7032.039063,-4970.769531,-8268.871094,-7834.808594,-5584.328125,-8948.339844,-9424.519531,808.0078125,4402.96875,9602.640625,17514.57422,24205.21094,31850.00391,35577.49609,29371.30859,48127.54297,56606.16797,,,,,,,
Kuwait,KWT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,10240.23015,10146.2196,11156.50996,11271.29043,10070.41968,8780.705933,7095.139648,6255.658789,5424.337256,7923.051074,5345.262598,5343.411768,4282.041602,6994.930713,4091.582861,1927.684326,108.4162109,-2991.31709,-5966.412012,-12866.82695,-2807.875992,-14212.60515,-3348.041412,-4106.451752,-5830.458038,-5362.936462,-5162.268707,-5744.629547,-4461.548981,-3987.859619,-4707.68573,-4065.396149,-4021.850708,-4282.502808,-3353.80246,-4108.128326,-3774.965179,-4033.571381,-3329.12915,-6946.127197,-2814.76593,-2256.828613,-194.5898438,3563.029846,669.5366211,-373.4847412,1767.773071,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1123083.003,796769.0999,966499.3396,813844.8906,872800.1886,991802.69,1140131.855,891685.844,1068942.701,1145013.119,1210245.186,1100130.115,1180845.153,1184823.262,958463.713,1007478.249,1071200.067,1273863.859,1104676.134,1107173.829,-44640.18611,-49379.54944,-47530.72525,-30302.53443,-30826.91924,-32282.74203,-25147.09367,-17924.34386,-9508.823232,-17274.45158,-14742.79191,-5380.42972,-6304.043925,3509.081461,1667.839271,2750.962962,12346.84918,15845.35816,31705.96536,22143.30774,22767.237,32413.66602,37554.20715,53059.02316,40295.06205,50717.3744,65257.37745,,,,,,,
Lao PDR,LAO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11186.54215,6620.004868,9106.312531,13556.48086,6732.974392,6545.338735,6437.900121,11371.58379,13385.40685,11721.01305,14212.23248,12101.16541,11956.13245,23895.84218,13103.07981,10848.6604,13210.17331,18316.91491,14102.13891,9113.779489,-844.3762827,-823.1013589,-659.3413515,-513.6314507,-890.5972652,-658.4830542,-634.5458021,-739.2975922,-698.3793526,-719.5757713,-398.5531578,-343.4666862,-175.0968857,-176.1105042,-211.944931,-216.623764,-19.01089478,81.76089478,176.7961884,130.2108154,87.76940918,21.65078735,67.36172485,470.0797729,484.5638123,4531.116867,10918.72398,,,,,,,
Lebanon,LBN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,109.3377124,109.6261987,8.730097656,89.72105225,7.063110352,8.955129395,47.23791992,223.2814526,9.643242187,70.58690918,6.918636475,70.30103638,805.2069312,1478.445179,1152.709283,1126.210338,797.409231,625.2350159,,,-318.6385498,-334.0362854,-873.6199036,-974.131958,-1138.904175,-1070.952148,-763.3968506,-160.5439453,131.6854248,488.3397217,808.1958008,857.6960449,898.486084,1481.983276,1762.276001,1293.274902,1262.579041,1597.545959,1698.335876,1284.807739,1263.65448,1418.744202,3709.681335,3771.896851,4340.341919,7475.940979,8086.712158,,,,,,,
Liberia,LBR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,752.8696248,757.1734014,748.6912927,824.3657234,890.7151175,885.1185413,707.6229669,747.4478676,756.5070947,888.5118019,1029.076668,725.3767461,681.1246534,704.3518509,646.5371316,638.7602907,472.5372349,241.3911523,500.6755,366.0853769,72.56845856,60.22237062,103.9133959,130.885725,138.0687351,134.1901679,139.1563959,109.1698632,138.1999779,26.20175743,53.36576748,35.87376404,27.12733459,23.41173458,102.3128662,163.1564903,165.9073181,92.10009766,-2.898769379,23.81849098,170.3391171,279.558012,382.1530495,325.5202179,595.9463959,661.8693695,803.3421936,,,,,,,
Libya,LBY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6749.250189,6754.256798,6760.877356,6791.506696,6827.481946,6903.455176,6914.440125,6921.64165,6908.363574,6923.732935,6946.694421,6954.658228,6928.770483,6689.164813,6635.860181,7134.912903,7093.263672,6507.370984,7347.655969,7364.971118,679.7685547,-1624.247681,-5416.650513,-7174.269897,-7834.430542,-9552.219116,-10472.79932,-7456.669434,-6261.100586,-6616.370117,-7445.330566,-5718.164795,-5069.249268,-7982.770752,-6972.160645,-4444.080811,-3797.710693,-4391.560791,-376.1806641,-5253.791992,-5826.840576,-1079.354004,945.4095459,4192.706299,12125.11816,5170.649902,2093.926636,,,,,,,
St. Lucia,LCA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,17.05351482,17.11206681,17.47668224,16.91221714,15.4214428,12.39886495,10.79643919,12.30845024,9.266222551,10.49773432,-0.315725277,53.58977174,75.52615903,99.48426989,85.61143815,57.95985843,25.05894644,-6.013144467,10.08692705,-1.036681075,-37.06982166,-46.59254479,52.18123829,51.76605809,54.01982963,69.49686885,74.07994866,72.98344588,91.01505268,77.07591474,-2.822054386,40.15011275,23.49937606,60.16102862,17.48728633,-8.512767673,6.597842693,-109.5439987,-107.5343935,600.3586056,-62.31916696,-113.3387842,24.13754946,-217.4194254,-176.0012894,-189.1225603,-218.181866,,,,,,,
Latin America & Caribbean,LCN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1157712.679,819598.802,994325.2844,836941.7836,898600.7152,1021244.373,1173994.019,918588.5092,1102048.714,1180853.697,1249414.51,1139941.032,1222562.522,1227835.102,993878.0082,1044255.177,1109638.198,1319497.536,1144097.286,1147471.975,-46879.55087,-52090.39798,-50539.1373,-35286.72396,-37478.93082,-43207.54192,-31859.46947,-25672.86629,-26984.34752,-25930.32368,-28021.59519,-22071.02696,-8782.967504,-4049.781145,-8449.594329,-13711.76652,-14361.84669,5027.287813,-1156.28881,875.5573638,-12985.85846,23557.17893,28700.16378,54946.93711,41143.11834,47237.68085,53255.05952,,,,,,,
Least developed countries: UN classification,LDC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2257873.834,1426052.692,1580121.29,1861583.576,1407645.037,1557402.296,1429984.069,1782319.737,1939990.151,2209596.836,2116437.737,1852829.268,2004324.374,2549160.412,1809063.744,1701251.593,1727360.097,2285802.158,1744983.134,1635434.478,-7789.551687,-10024.36996,-11757.38222,-10921.07402,-13947.84789,-12230.64762,-13830.30726,-15489.18968,-13051.30556,-13050.01526,-11102.60955,-11634.56656,-10213.24923,-8349.176557,-5467.560993,-5144.471238,-1996.307383,814.3459604,646.8265189,6611.323906,7263.944412,17220.30282,22249.47631,20115.14696,24988.90671,25340.11377,35766.88019,,,,,,,
Low income,LIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1607752.338,1001892.858,1056835.755,1124263.552,984964.3721,1136610.8,1024452.593,1172290.629,1222459.842,1569369.295,1364242.872,1200309.875,1352071.138,1354981.775,1108240.914,1110315.918,1039431.455,1364211.342,1023597.47,1127272.516,-11367.57032,-14773.52312,-13573.48156,-14761.5526,-18154.13372,-17749.20145,-16711.97568,-21799.34268,-12093.97472,-12347.12349,-11692.00511,-10045.41473,-10160.79708,-10811.70861,-10707.29678,-7913.352276,-6205.295796,-4693.641444,-706.8641259,-10428.78966,-8952.023074,-5163.543233,-12249.68775,-15279.46131,-12385.9146,-31122.43203,-36371.53506,,,,,,,
Liechtenstein,LIE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,792.1672661,800.4175529,807.8329231,816.4046572,825.2893719,821.9557574,824.4889428,863.9535505,878.4658948,880.7903994,906.4625247,894.3223159,833.5992837,834.552322,1030.321348,937.0869059,946.5733951,420.4905281,963.4730671,967.6467561,-289.5339189,-312.7312622,-145.0993042,-160.4102783,-261.3237305,-247.6290436,-256.9641724,-220.4135742,-205.1066895,-214.1680298,-203.9194946,-178.4449463,-149.1652222,-106.317688,-72.22052002,-185.6032104,-229.5498047,-268.9193115,-299.8358154,-497.7423096,-911.2121582,645.7672119,1903.997925,1650.672241,2332.518188,4109.628174,4415.309204,,,,,,,
Lower middle income,LMC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1152102.154,820482.5457,1264813.528,1194167.756,761052.752,766707.8938,859222.0829,1329245.613,1103886.645,1197697.065,1332688.624,1145136.133,2639825.001,2095641.616,1244005.11,1144380.4,1510767.056,2198387.931,1276979.249,1140644.024,-248022.1353,-217880.6235,-217965.1912,-205903.2043,-214367.1269,-223374.517,-242297.3616,-244499.6845,-233902.9361,-242419.2946,-237758.4038,-239527.822,-227549.5254,-232737.7899,-209224.1199,-216913.2818,-210471.3823,-166351.868,-160995.7138,-210510.6623,-197741.4991,-156579.4056,-131924.1331,-142701.0637,-119899.1672,-171914.6711,-267016.9432,,,,,,,
Low & middle income,LMY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4338650.797,3080195.308,3798805.346,3655137.845,3080296.786,3350522.725,3498727.044,3932590.929,3874411.485,4376614.931,4374367.54,3892819.133,5611461.976,5133069.496,3776932.751,3690100.5,4072422.942,5135464.912,3895512.128,3855504.449,-655293.1783,-605660.9917,-557669.0161,-618779.8736,-680457.1469,-708296.1267,-699121.6753,-700261.053,-649004.0024,-691761.3436,-718438.7174,-635253.0479,-633710.7921,-720158.9769,-673563.6935,-669690.1601,-695873.8249,-734985.1354,-622189.9931,-686606.7445,-595019.3437,-548965.4504,-386285.4292,-415617.6953,-529791.4778,-601895.4821,-652788.8437,,,,,,,
Lesotho,LSO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-26.50922813,-23.88623494,-17.85706585,-15.97733083,-11.60784655,-13.37730478,-13.19821437,-8.590974583,-6.400989048,-11.63099114,1.982739669,-7.325235501,-14.22603002,-8.448213271,-3.336684526,-2.575775129,4.548859054,-35.10086234,-23.65206148,-2.961555975,1251.823988,1300.105024,1342.02949,1389.368697,1406.073849,1426.511654,1457.710456,1458.069929,1512.917979,1515.053053,1543.363193,1556.526352,1594.088218,1610.801017,1660.134023,1693.037098,1722.201753,1744.330069,1772.355818,1883.926101,1932.996642,1981.069184,2064.12917,2073.657221,2101.9856,2029.561891,2061.561878,,,,,,,
